Fabricante;SERVICIO Y/O SISTEMA GESTIONADO;GESTOR;TEXTO 1 DE LA ALARMA;TEXTO 2 DE LA ALARMA;TEXTO 3 DE LA ALARMA;TEXTO 4 DE LA ALARMA;BAJA / ALTA / BLOQUEO;DOMINIO;SEVERIDAD;"KM
(TITULO DEL INSTRUCTIVO)";TIER 1;TIER 2;TIER 3;TIPO DE ALARMA;GRUPO DE ATENCIÓN;CRITICIDAD;DUEÑO DE PLATAFORMA;PANEL NETCOOL
Huawei;5500V3;U2020 (eSight);25614;Remote Replication Consistency Group Failed To Synchronize Data Automatically;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2773 Remote Replication Consistency Group Failed To Synchronize Data Automatically;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20227;Remote Replication Consistency Group Is Disconnected;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -253951999 Remote Replication Consistency Group Is Disconnected;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25669;Remote Replication Consistency Group Is Disconnected;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2828 Remote Replication Consistency Group Is Disconnected;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);26349;Remote Replication Consistency Group Is Disconnected;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14483461 Remote Replication Consistency Group Is Disconnected;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20229;Remote Replication Consistency Group Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -253951998 Remote Replication Consistency Group Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25670;Remote Replication Consistency Group Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2829 Remote Replication Consistency Group Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20100;Remote Replication Failed To Synchronize Data Automatically;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2555962 Remote Replication Failed To Synchronize Data Automatically;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20231;Remote Replication Fails To Automatically Start Synchronization;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -266600442 Remote Replication Fails To Automatically Start Synchronization;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25615;Remote Replication Fails To Automatically Start Synchronization;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2774 Remote Replication Fails To Automatically Start Synchronization;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20089;Remote Replication Is Interrupted;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2555960 Remote Replication Is Interrupted;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20226;Remote Replication Is Interrupted;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -266600447 Remote Replication Is Interrupted;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25610;Remote Replication Is Interrupted;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2769 Remote Replication Is Interrupted;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20090;Remote Replication Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2555961 Remote Replication Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20228;Remote Replication Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -266600446 Remote Replication Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25611;Remote Replication Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2770 Remote Replication Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20267;Replication Link Is Down;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -253689855 Replication Link Is Down;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25672;Replication Link Is Down;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2831 Replication Link Is Down;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20592;Resource User Has Been Locked;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 1077805060 Resource User Has Been Locked;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20394;Server Link Is Down;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 53936140 Server Link Is Down;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20559;Service Time Exceeded The Threshold;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 53870609 Service Time Exceeded The Threshold;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20564;Service Time Exceeded The Threshold;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 53870602 Service Time Exceeded The Threshold;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20060;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 655455 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20272;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -267780083 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20515;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 655625 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);24390;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 655649 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25596;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2755 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);26743;Slow Disk Response;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 655938 Slow Disk Response;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20819;SmartCache Function Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 0xF01110001 SmartCache Function Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20317;SmartMigration Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 16580616 SmartMigration Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20453;SmartMigration Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -16580616 SmartMigration Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20524;SmartTier Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156066 SmartTier Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20336;Snapshot LUN Is Faulty;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -267714499 Snapshot LUN Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20779;Snapshot LUN Is Faulty;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 721165 Snapshot LUN Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25601;Snapshot LUN Is Faulty;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2760 Snapshot LUN Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20595;Snapshot Stops Abnormally;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 1769473 Snapshot Stops Abnormally;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20261;Snapshot Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 33882114 Snapshot Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20003;SNMP connect failed;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 19660818 SNMP connect failed;FALLA;CAPACIDAD;0;Communication system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20382;Some Read/Write Errors Occur On A Virtual Machine;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 53477474 Some Read/Write Errors Occur On A Virtual Machine;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20162;Some Status Of A Controller Cannot Be Monitored;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 13566026 Some Status Of A Controller Cannot Be Monitored;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20211;Some Status Of A Management Module Cannot Be Monitored;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 13697043 Some Status Of A Management Module Cannot Be Monitored;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20068;Some Switch Ports Are Damaged;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104928 Some Switch Ports Are Damaged;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);26064;SSO Server Is Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 7405574 SSO Server Is Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20249;Storage Pool Capacity Is About To Be Used Up;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14155778 Storage Pool Capacity Is About To Be Used Up;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20447;Storage Pool Capacity Is About To Be Used Up;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156064 Storage Pool Capacity Is About To Be Used Up;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20505;Storage Pool Capacity Is Used Up;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156061 Storage Pool Capacity Is Used Up;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);26594;Storage Pool Capacity Is Used Up;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156113 Storage Pool Capacity Is Used Up;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20256;Storage Pool Is Abnormal;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -254279678 Storage Pool Is Abnormal;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25658;Storage Pool Is Abnormal;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2817 Storage Pool Is Abnormal;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20260;Storage Pool Is Degraded;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -254279679 Storage Pool Is Degraded;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25657;Storage Pool Is Degraded;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2816 Storage Pool Is Degraded;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20247;Storage Pool Remaining Capacity Is Insufficient;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14155777 Storage Pool Remaining Capacity Is Insufficient;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20248;Storage Pool Remaining Capacity Is Insufficient;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156052 Storage Pool Remaining Capacity Is Insufficient;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20442;Storage Pool Remaining Capacity Is Insufficient;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 14156057 Storage Pool Remaining Capacity Is Insufficient;FALLA;CAPACIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20303;Stripes Are Inconsistent;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -267714557 Stripes Are Inconsistent;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25600;Stripes Are Inconsistent;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2759 Stripes Are Inconsistent;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20233;Succeeded In Canceling Snapshot Rollback;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 1769542 Succeeded In Canceling Snapshot Rollback;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20240;SVP CPU Temperature Is Too High;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -2146959359 SVP CPU Temperature Is Too High;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20480;SVP CPU Temperature Is Too High;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2148007937 SVP CPU Temperature Is Too High;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25550;SVP CPU Temperature Is Too High;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2710 SVP CPU Temperature Is Too High;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20379;SVP Disk Is Faulty;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 655509 SVP Disk Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20184;SVP LUN Degrades;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -2146959350 SVP LUN Degrades;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20489;SVP LUN Degrades;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2148007946 SVP LUN Degrades;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25559;SVP LUN Degrades;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2719 SVP LUN Degrades;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20389;SVP Mainboard Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 38141952 SVP Mainboard Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20486;SVP Mainboard Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2148007945 SVP Mainboard Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20026;Switch Failed To Be Monitored;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104917 Switch Failed To Be Monitored;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20084;Switch Failed To Monitor Fan Modules;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104938 Switch Failed To Monitor Fan Modules;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20085;Switch Failed To Monitor Power Modules;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104939 Switch Failed To Monitor Power Modules;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20029;Switch Fan Module Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104920 Switch Fan Module Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20030;Switch Fan Module Is Removed;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104921 Switch Fan Module Is Removed;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20031;Switch Is Faulty;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104916 Switch Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20075;Switch Optical Module Temperature Is Below The Lower Limit;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104933 Switch Optical Module Temperature Is Below The Lower Limit;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20079;Switch Optical Module Temperature Is Too High;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104937 Switch Optical Module Temperature Is Too High;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20070;Switch Port Is Disconnected;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104931 Switch Port Is Disconnected;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20022;Switch Port Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104927 Switch Port Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20073;Switch Port Optical Module Is Faulty;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104930 Switch Port Optical Module Is Faulty;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20024;Switch Power Module Is Removed;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104923 Switch Power Module Is Removed;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20027;Switch Temperature Exceeds The Upper Limit;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104918 Switch Temperature Exceeds The Upper Limit;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20028;Switch Temperature Is Below The Lower Limit;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 17104919 Switch Temperature Is Below The Lower Limit;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20203;System Engine Is Working In Single Controller State;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -255262619 System Engine Is Working In Single Controller State;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25624;System Engine Is Working In Single Controller State;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2783 System Engine Is Working In Single Controller State;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25928;System File Is Damaged;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 13566080 System File Is Damaged;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20218;System Is Working In Single-Controller Mode;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - -255262709 System Is Working In Single-Controller Mode;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25622;System Is Working In Single-Controller Mode;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2781 System Is Working In Single-Controller Mode;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20546;Temperature Of The Backup Power Module Of The Controller Exceeds The Upper Limit;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 13566051 Temperature Of The Backup Power Module Of The Controller Exceeds The Upper Limit;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20781;Tenant Administrators Whose Types Are Domain Users Are Unavailable;Major;ATENCIÓN;ALTA;0;AFECTACION;ALM - 13238285 Tenant Administrators Whose Types Are Domain Users Are Unavailable;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Major;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);20448;Testing The Alarm Function;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - -4 Testing The Alarm Function;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
Huawei;5500V3;U2020 (eSight);25689;Testing The Alarm Function;Critical;ATENCIÓN;ALTA;0;AFECTACION;ALM - 2848 Testing The Alarm Function;FALLA;FUNCIONALIDAD;0;Hardware system;BO TEL FIJA;Critical;EDWIN SUAREZ;AEL_TF_FIJA (AS)
